shipment_id,date,source_node,destination_node,path,path_length,total_distance_km,planned_transit_days,actual_transit_days,delay_days,delayed,volume,value_usd,priority_level,product_category,fragility,temp_sensitive,customs_complexity_product,num_sea_legs,num_border_crossings,path_reliability,total_customs_complexity,total_handling_complexity,path_betweenness,path_pagerank,max_node_risk,weather_severity,port_congestion,supplier_reliability,supplier_quality,supplier_infra,demand_surge,is_peak_season,is_holiday,upstream_risk,month,day_of_week,quarter,week_of_year
SHP_07927,2022-05-17,SUP_023,CUS_126,SUP_023->PRT_043->WH_070->CUS_126,4,3654.43,5,5,0,0,2687,615181.66,3,Automotive,0.3,0.1,0.5,0,1,0.9051,0.679,0.83,0.010043,0.010642,0.1817,0.158,0.329,0.82,0.876,0.755,0.412,0,0,0.04,5,1,2,20
SHP_07928,2024-03-17,SUP_016,CUS_094,SUP_016->PRT_050->PRT_045->PRT_046->WH_056->CUS_094,6,15952.82,31,36,5,1,190,26446.98,2,Textiles,0.2,0.1,0.3,2,2,0.6483,1.908,2.292,0.022543,0.013736,0.1928,0.694,0.401,0.99,0.84,0.943,0.526,0,0,0.225,3,6,1,11
SHP_07929,2022-09-26,SUP_002,CUS_092,SUP_002->PRT_040->PRT_045->PRT_046->WH_068->CUS_092,6,13875.59,28,33,5,1,1935,641491.68,1,Machinery,0.4,0.1,0.5,2,2,0.6084,1.841,1.793,0.021764,0.014052,0.2521,0.196,0.401,0.748,0.771,0.932,0.825,0,0,0.286,9,0,3,39
SHP_07930,2024-06-02,SUP_009,CUS_123,SUP_009->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_123,7,13972.26,30,37,7,1,2360,316057.56,3,Chemicals,0.5,0.6,0.8,3,3,0.6461,2.459,2.701,0.016347,0.019797,0.2932,0.44,0.452,0.707,0.94,0.66,0.468,0,0,0.323,6,6,2,22
SHP_07931,2023-09-18,SUP_004,CUS_123,SUP_004->PRT_040->PRT_044->PRT_047->WH_062->CUS_123,6,11840.62,25,32,7,1,52,14810.87,2,Electronics,0.7,0.3,0.6,2,2,0.6344,2.164,1.954,0.01706,0.018835,0.2812,0.377,0.452,0.719,0.749,0.896,0.594,0,0,0.271,9,0,3,38
SHP_07932,2023-04-07,SUP_021,CUS_111,SUP_021->PRT_040->PRT_052->WH_063->CUS_111,5,2822.28,8,8,0,0,2257,103691.77,2,Raw Materials,0.1,0.05,0.2,1,1,0.7211,1.154,1.767,0.010424,0.010092,0.324,0.343,0.556,0.676,0.767,0.882,0.254,0,0,0.343,4,4,2,14
SHP_07933,2022-01-08,SUP_007,CUS_112,SUP_007->PRT_040->PRT_042->PRT_043->WH_063->CUS_112,6,11304.52,19,22,3,1,1626,253914.8,2,Food,0.6,0.9,0.7,2,2,0.6625,1.742,2.157,0.018886,0.013804,0.2419,0.679,0.437,0.836,0.861,0.911,0.53,0,0,0.154,1,5,1,1
SHP_07934,2022-03-09,SUP_017,CUS_091,SUP_017->PRT_050->PRT_045->PRT_046->WH_065->CUS_091,6,16881.02,33,39,6,1,2634,805435.36,3,Electronics,0.7,0.3,0.6,2,2,0.6347,1.798,2.387,0.019878,0.014783,0.4582,0.28,0.574,0.542,0.773,0.873,0.313,0,0,0.298,3,2,1,10
SHP_07935,2023-12-26,SUP_003,CUS_091,SUP_003->PRT_040->PRT_045->PRT_046->WH_065->CUS_091,6,16446.86,33,39,6,1,446,7564.78,2,Raw Materials,0.1,0.05,0.2,2,2,0.688,1.717,2.053,0.021764,0.014044,0.2419,0.638,0.562,0.909,0.817,0.828,0.867,1,1,0.31,12,1,4,52
SHP_07936,2024-05-08,SUP_039,CUS_090,SUP_039->PRT_054->PRT_042->PRT_043->PRT_046->WH_057->CUS_090,7,19346.06,35,39,4,1,2225,367606.45,2,Food,0.6,0.9,0.7,3,5,0.6233,2.051,2.318,0.016961,0.013577,0.201,0.362,0.437,0.85,0.755,0.672,0.402,0,0,0.286,5,2,2,19
SHP_07937,2023-08-02,SUP_005,CUS_116,SUP_005->PRT_040->PRT_045->PRT_046->WH_067->CUS_116,6,15094.66,30,30,0,0,2159,475645.46,2,Chemicals,0.5,0.6,0.8,2,2,0.7168,1.707,2.184,0.022578,0.013161,0.2419,0.193,0.401,0.799,0.759,0.827,0.465,0,0,0.037,8,2,3,31
SHP_07938,2022-10-05,SUP_009,CUS_090,SUP_009->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_090,7,18524.87,32,40,8,1,130,19460.27,2,Automotive,0.3,0.1,0.5,3,3,0.4945,2.391,2.82,0.022857,0.014957,0.2932,0.49,0.835,0.707,0.94,0.66,0.584,1,0,0.348,10,2,4,40
SHP_07939,2024-05-10,SUP_014,CUS_117,SUP_014->PRT_054->PRT_042->PRT_043->PRT_045->WH_067->CUS_117,7,21318.98,38,43,5,1,866,35758.83,1,Machinery,0.4,0.1,0.5,3,5,0.5388,2.195,2.608,0.021271,0.01516,0.201,0.261,0.437,0.841,0.678,0.573,0.47,0,0,0.1,5,4,2,19
SHP_07940,2023-09-29,SUP_003,CUS_099,SUP_003->PRT_040->PRT_044->PRT_047->WH_062->CUS_099,6,12620.19,25,25,0,0,2543,71773.03,2,Raw Materials,0.1,0.05,0.2,2,2,0.6883,1.975,2.01,0.01706,0.018602,0.2419,0.109,0.452,0.909,0.817,0.828,0.635,0,0,0.075,9,4,3,39
SHP_07941,2022-04-12,SUP_019,CUS_080,SUP_019->PRT_043->PRT_045->WH_056->CUS_080,5,13095.28,23,23,0,0,1886,205007.2,1,Textiles,0.2,0.1,0.3,1,3,0.622,1.282,1.522,0.023,0.011788,0.1839,0.324,0.329,0.828,0.759,0.815,0.345,0,0,0.097,4,1,2,15
SHP_07942,2024-02-08,SUP_008,CUS_092,SUP_008->PRT_054->PRT_042->PRT_043->PRT_045->WH_068->CUS_092,7,18169.08,31,39,8,1,425,54113.01,1,Food,0.6,0.9,0.7,3,3,0.5058,2.506,2.97,0.020573,0.015794,0.2108,0.321,0.568,0.789,0.763,0.697,0.431,0,1,0.238,2,3,1,6
SHP_07943,2023-04-22,SUP_034,CUS_122,SUP_034->PRT_044->PRT_047->WH_062->CUS_122,5,1731.28,8,8,0,0,585,22969.74,2,Electronics,0.7,0.3,0.6,1,1,0.6158,1.448,1.46,0.012995,0.0181,0.2188,0.39,0.452,0.781,0.634,0.833,0.294,0,0,0.211,4,5,2,16
SHP_07944,2024-01-18,SUP_038,CUS_123,SUP_038->PRT_047->PRT_044->WH_060->CUS_123,5,1554.25,8,8,0,0,962,23867.04,3,Raw Materials,0.1,0.05,0.2,1,1,0.7848,1.468,1.763,0.014182,0.018657,0.3024,0.43,0.452,0.698,0.773,0.843,0.397,0,0,0.092,1,3,1,3
SHP_07945,2024-02-02,SUP_008,CUS_116,SUP_008->PRT_054->PRT_042->PRT_043->PRT_045->WH_067->CUS_116,7,19493.93,34,38,4,1,1360,446650.78,3,Pharmaceuticals,0.8,0.85,0.9,3,3,0.4473,2.313,2.771,0.021271,0.01503,0.2108,0.343,0.568,0.789,0.763,0.697,0.268,0,1,0.124,2,4,1,5
SHP_07946,2024-06-05,SUP_015,CUS_118,SUP_015->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_118,7,21025.01,38,44,6,1,2670,1209446.7,2,Pharmaceuticals,0.8,0.85,0.9,3,4,0.5506,2.354,2.636,0.022857,0.01516,0.2867,0.367,0.437,0.713,0.718,0.659,0.518,0,0,0.122,6,2,2,23
SHP_07947,2022-07-07,SUP_011,CUS_125,SUP_011->PRT_054->PRT_042->PRT_049->WH_073->CUS_125,6,13410.47,24,29,5,1,268,3284.08,1,Textiles,0.2,0.1,0.3,2,2,0.7147,1.894,1.868,0.008291,0.016263,0.2697,0.535,0.822,0.761,0.892,0.603,0.52,0,0,0.102,7,3,3,27
SHP_07948,2022-03-22,SUP_022,CUS_110,SUP_022->PRT_043->WH_070->CUS_110,4,3438.29,5,5,0,0,1307,27789.08,1,Raw Materials,0.1,0.05,0.2,0,2,0.82,0.741,0.893,0.010043,0.011135,0.322,0.519,0.329,0.678,0.823,0.77,0.475,0,0,0.349,3,1,1,12
SHP_07949,2024-03-23,SUP_018,CUS_098,SUP_018->PRT_051->PRT_044->PRT_047->WH_060->CUS_098,6,11806.37,23,29,6,1,2179,121617.38,2,Textiles,0.2,0.1,0.3,2,2,0.7232,2.247,2.077,0.012841,0.017697,0.1298,0.591,0.452,0.87,0.727,0.933,0.458,0,0,0.249,3,5,1,12
SHP_07950,2022-10-24,SUP_010,CUS_118,SUP_010->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_118,7,19262.3,33,37,4,1,1988,668331.77,1,Electronics,0.7,0.3,0.6,3,3,0.5743,2.49,2.847,0.022857,0.01516,0.201,0.25,0.612,0.968,0.657,0.648,0.558,1,0,0.042,10,0,4,43
SHP_07951,2024-05-02,SUP_016,CUS_095,SUP_016->PRT_041->PRT_045->PRT_046->WH_056->CUS_095,6,15764.58,32,38,6,1,1881,181474.01,2,Chemicals,0.5,0.6,0.8,2,2,0.465,1.786,2.115,0.023126,0.013392,0.1928,0.167,0.47,0.99,0.84,0.943,0.533,0,0,0.281,5,3,2,18
SHP_07952,2023-03-06,SUP_009,CUS_129,SUP_009->PRT_054->PRT_042->PRT_043->PRT_046->WH_074->CUS_129,7,18737.97,33,39,6,1,1618,326623.21,2,Machinery,0.4,0.1,0.5,3,3,0.611,2.148,2.373,0.015375,0.014278,0.2932,0.254,0.437,0.707,0.94,0.66,0.47,0,0,0.267,3,0,1,10
SHP_07953,2023-07-01,SUP_006,CUS_088,SUP_006->PRT_041->PRT_045->PRT_046->WH_057->CUS_088,6,15819.87,32,37,5,1,2999,347312.37,2,Electronics,0.7,0.3,0.6,2,2,0.5967,1.75,1.844,0.022608,0.01355,0.4944,0.186,0.47,0.506,0.882,0.813,0.457,0,0,0.207,7,5,3,26
SHP_07954,2022-07-17,SUP_002,CUS_081,SUP_002->PRT_040->PRT_045->PRT_046->WH_057->CUS_081,6,14640.01,30,36,6,1,2724,304113.82,2,Food,0.6,0.9,0.7,2,2,0.6689,1.907,1.56,0.023911,0.013156,0.2521,0.147,0.401,0.748,0.771,0.932,0.27,0,0,0.261,7,6,3,28
SHP_07955,2023-06-23,SUP_023,CUS_088,SUP_023->PRT_052->PRT_045->PRT_046->WH_056->CUS_088,6,12903.42,26,30,4,1,2833,532300.46,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6662,1.749,2.497,0.019328,0.011493,0.2142,0.179,0.401,0.82,0.876,0.755,0.353,0,0,0.174,6,4,2,25
SHP_07956,2023-12-06,SUP_005,CUS_112,SUP_005->PRT_040->PRT_052->WH_063->CUS_112,5,3673.18,10,10,0,0,1475,358942.68,3,Pharmaceuticals,0.8,0.85,0.9,1,1,0.8236,1.255,1.605,0.010424,0.010092,0.2419,0.792,0.444,0.799,0.759,0.827,1.027,1,0,0.207,12,2,4,49
SHP_07957,2022-02-21,SUP_012,CUS_104,SUP_012->PRT_053->PRT_044->PRT_047->WH_060->CUS_104,6,9265.36,19,23,4,1,2748,247561.47,2,Raw Materials,0.1,0.05,0.2,2,2,0.6365,2.158,2.221,0.012609,0.017259,0.1682,0.094,0.588,0.97,0.807,0.639,0.265,0,0,0.326,2,0,1,8
SHP_07958,2022-06-02,SUP_000,CUS_112,SUP_000->PRT_040->PRT_043->WH_063->CUS_112,5,3679.28,11,11,0,0,1224,336643.8,2,Pharmaceuticals,0.8,0.85,0.9,1,1,0.6477,1.383,1.597,0.015644,0.01166,0.3134,0.11,0.329,0.687,0.832,0.754,0.301,0,0,0.286,6,3,2,22
SHP_07959,2023-12-13,SUP_027,CUS_096,SUP_027->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_096,7,17943.52,32,40,8,1,2530,247332.25,1,Textiles,0.2,0.1,0.3,3,3,0.5088,2.508,3.034,0.022857,0.014951,0.201,0.841,0.903,0.821,0.893,0.602,1.138,1,0,0.311,12,2,4,50
SHP_07960,2022-06-05,SUP_003,CUS_090,SUP_003->PRT_040->PRT_045->PRT_046->WH_057->CUS_090,6,14203.18,30,35,5,1,2780,772849.57,1,Electronics,0.7,0.3,0.6,2,2,0.7681,1.796,1.872,0.023911,0.013075,0.2419,0.473,0.49,0.909,0.817,0.828,0.324,0,0,0.219,6,6,2,22
SHP_07961,2023-09-01,SUP_001,CUS_121,SUP_001->PRT_041->PRT_044->PRT_047->WH_061->CUS_121,6,12504.77,26,29,3,1,1733,340318.07,1,Automotive,0.3,0.1,0.5,2,2,0.7477,1.897,1.843,0.0165,0.019228,0.1773,0.225,0.906,0.823,0.757,0.874,0.776,0,0,0.323,9,4,3,35
SHP_07962,2023-02-05,SUP_014,CUS_101,SUP_014->PRT_053->PRT_044->PRT_047->WH_062->CUS_101,6,9484.59,19,24,5,1,885,314570.18,2,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6441,2.229,2.012,0.011619,0.017259,0.1682,0.332,0.588,0.841,0.678,0.573,0.511,0,1,0.231,2,6,1,5
SHP_07963,2022-03-13,SUP_007,CUS_118,SUP_007->PRT_040->PRT_045->PRT_046->WH_069->CUS_118,6,15049.71,29,31,2,1,429,77214.85,1,Automotive,0.3,0.1,0.5,2,2,0.8418,1.907,1.91,0.024429,0.013312,0.2419,0.713,0.401,0.836,0.861,0.911,0.255,0,0,0.043,3,6,1,10
SHP_07964,2023-02-24,SUP_011,CUS_099,SUP_011->PRT_054->PRT_042->PRT_044->PRT_047->WH_062->CUS_099,7,14994.48,31,34,3,1,2800,89932.44,2,Electronics,0.7,0.3,0.6,3,3,0.6258,2.559,2.5,0.015711,0.019598,0.2392,0.259,0.588,0.761,0.892,0.603,0.49,0,0,0.021,2,4,1,8
SHP_07965,2022-12-14,SUP_000,CUS_107,SUP_000->PRT_040->PRT_044->PRT_047->WH_060->CUS_107,6,12040.17,24,33,9,1,1392,56145.54,2,Raw Materials,0.1,0.05,0.2,2,2,0.5851,2.068,2.195,0.018049,0.018835,0.3134,0.495,0.633,0.687,0.832,0.754,1.077,1,0,0.235,12,2,4,50
SHP_07966,2023-09-12,SUP_028,CUS_126,SUP_028->PRT_054->PRT_042->PRT_043->WH_070->CUS_126,6,9798.36,18,22,4,1,2601,442901.48,1,Automotive,0.3,0.1,0.5,2,2,0.5727,1.377,2.191,0.014196,0.014644,0.2824,0.697,0.437,0.718,0.799,0.789,0.749,0,0,0.288,9,1,3,37
SHP_07967,2022-03-03,SUP_001,CUS_116,SUP_001->PRT_041->PRT_045->WH_067->CUS_116,5,16441.6,28,28,0,0,386,39153.7,2,Machinery,0.4,0.1,0.5,1,1,0.5917,0.933,1.505,0.020117,0.012884,0.1773,0.498,0.889,0.823,0.757,0.874,0.389,0,0,0.164,3,3,1,9
SHP_07968,2022-09-07,SUP_030,CUS_082,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_059->CUS_082,7,19811.45,38,43,5,1,1819,104017.46,2,Textiles,0.2,0.1,0.3,3,3,0.4863,2.146,3.079,0.023596,0.014623,0.1928,0.679,0.437,0.825,0.682,0.718,0.72,0,0,0.197,9,2,3,36
SHP_07969,2024-03-28,SUP_020,CUS_097,SUP_020->PRT_043->PRT_045->WH_057->CUS_097,5,12061.01,21,23,2,1,379,135736.27,2,Electronics,0.7,0.3,0.6,1,2,0.7023,1.148,1.729,0.022378,0.01188,0.1817,0.536,0.329,0.99,0.984,0.837,0.463,0,0,0.108,3,3,1,13
SHP_07970,2024-03-28,SUP_001,CUS_103,SUP_001->PRT_041->PRT_044->PRT_047->WH_061->CUS_103,6,12466.0,26,28,2,1,1852,78542.58,2,Raw Materials,0.1,0.05,0.2,2,2,0.7678,1.848,1.923,0.0165,0.018712,0.1773,0.305,0.47,0.823,0.757,0.874,0.378,0,0,0.12,3,3,1,13
SHP_07971,2023-09-23,SUP_012,CUS_107,SUP_012->PRT_053->PRT_044->PRT_047->WH_060->CUS_107,6,9200.74,19,27,8,1,2654,214598.06,2,Raw Materials,0.1,0.05,0.2,2,2,0.613,2.055,2.304,0.012609,0.017259,0.1682,0.517,0.452,0.97,0.807,0.639,0.825,0,0,0.254,9,5,3,38
SHP_07972,2022-07-14,SUP_005,CUS_085,SUP_005->PRT_040->PRT_046->WH_069->CUS_085,5,13991.66,23,23,0,0,1841,799493.91,2,Electronics,0.7,0.3,0.6,1,1,0.8943,1.543,1.576,0.016267,0.010271,0.2419,0.272,0.401,0.799,0.759,0.827,0.359,0,0,0.106,7,3,3,28
SHP_07973,2022-06-25,SUP_027,CUS_104,SUP_027->PRT_054->PRT_042->PRT_044->PRT_047->WH_060->CUS_104,7,13971.08,30,34,4,1,2063,236942.53,2,Textiles,0.2,0.1,0.3,3,3,0.5739,2.789,2.686,0.016559,0.019797,0.201,0.584,0.642,0.821,0.893,0.602,0.491,0,0,0.198,6,5,2,25
SHP_07974,2022-04-22,SUP_005,CUS_097,SUP_005->PRT_040->PRT_045->PRT_046->WH_057->CUS_097,6,14362.41,29,34,5,1,1343,34359.45,2,Chemicals,0.5,0.6,0.8,2,2,0.8419,1.995,1.916,0.023911,0.013075,0.2419,0.614,0.401,0.799,0.759,0.827,0.491,0,0,0.224,4,4,2,16
SHP_07975,2024-04-12,SUP_034,CUS_102,SUP_034->PRT_047->WH_061->CUS_102,4,1146.64,3,3,0,0,2037,760606.87,1,Pharmaceuticals,0.8,0.85,0.9,0,0,0.8665,0.42,0.864,0.004714,0.011224,0.2188,0.192,0.234,0.781,0.634,0.833,0.462,0,0,0.132,4,4,2,15
SHP_07976,2022-02-12,SUP_036,CUS_101,SUP_036->PRT_044->PRT_047->WH_062->CUS_101,5,11142.01,30,30,0,0,2291,29274.01,2,Raw Materials,0.1,0.05,0.2,1,3,0.7045,1.565,1.754,0.012995,0.018657,0.1389,0.413,0.588,0.861,0.991,0.931,0.292,0,1,0.194,2,5,1,6
SHP_07977,2023-11-02,SUP_004,CUS_095,SUP_004->PRT_040->PRT_046->WH_056->CUS_095,5,15393.82,27,35,8,1,289,90732.06,1,Pharmaceuticals,0.8,0.85,0.9,1,1,0.6454,1.433,1.849,0.016267,0.010285,0.2812,0.519,0.922,0.719,0.749,0.896,0.922,1,0,0.258,11,3,4,44
SHP_07978,2022-05-26,SUP_030,CUS_084,SUP_030->PRT_042->PRT_043->PRT_045->PRT_046->WH_069->CUS_084,7,17740.41,34,37,3,1,343,40833.16,1,Textiles,0.2,0.1,0.3,3,3,0.5126,2.325,2.8,0.025309,0.014474,0.1928,0.324,0.675,0.825,0.682,0.718,0.355,0,0,0.113,5,3,2,21
SHP_07979,2022-01-26,SUP_006,CUS_123,SUP_006->PRT_041->PRT_044->PRT_047->WH_062->CUS_123,6,12291.9,26,34,8,1,180,30830.29,2,Food,0.6,0.9,0.7,2,2,0.6754,2.108,2.105,0.015758,0.019228,0.4944,0.571,0.47,0.506,0.882,0.813,0.545,0,0,0.293,1,2,1,4
SHP_07980,2024-06-10,SUP_019,CUS_098,SUP_019->PRT_040->PRT_044->PRT_047->WH_062->CUS_098,6,11825.92,23,23,0,0,376,3975.13,2,Food,0.6,0.9,0.7,2,2,0.7109,2.062,1.924,0.01706,0.018835,0.2419,0.107,0.452,0.828,0.759,0.815,0.542,0,0,0.16,6,0,2,24
SHP_07981,2024-03-22,SUP_024,CUS_127,SUP_024->PRT_052->PRT_045->PRT_046->WH_059->CUS_127,6,18481.75,36,40,4,1,2561,135524.0,3,Machinery,0.4,0.1,0.5,2,2,0.5667,1.909,2.491,0.017329,0.01251,0.2142,0.349,0.838,0.878,0.847,0.805,0.44,0,0,0.345,3,4,1,12
SHP_07982,2022-04-24,SUP_030,CUS_085,SUP_030->PRT_042->PRT_043->PRT_046->WH_069->CUS_085,6,17570.54,29,34,5,1,954,90492.17,1,Textiles,0.2,0.1,0.3,2,2,0.624,1.563,1.939,0.018655,0.012289,0.1928,0.46,0.843,0.825,0.682,0.718,0.383,0,0,0.001,4,6,2,16
SHP_07983,2024-04-07,SUP_035,CUS_087,SUP_035->PRT_045->PRT_046->WH_057->CUS_087,5,4583.56,13,13,0,0,409,115400.59,1,Machinery,0.4,0.1,0.5,1,1,0.7724,1.518,1.531,0.021215,0.011662,0.1928,0.35,0.401,0.962,0.753,0.946,0.287,0,0,0.211,4,6,2,14
SHP_07984,2024-05-04,SUP_028,CUS_121,SUP_028->PRT_042->PRT_044->PRT_047->WH_061->CUS_121,6,12527.65,25,29,4,1,1987,553668.53,2,Electronics,0.7,0.3,0.6,2,2,0.6937,1.729,1.785,0.01742,0.019635,0.2824,0.33,0.452,0.718,0.799,0.789,0.295,0,0,0.139,5,5,2,18
SHP_07985,2022-09-20,SUP_027,CUS_116,SUP_027->PRT_054->PRT_042->PRT_043->PRT_045->WH_067->CUS_116,7,19048.79,34,41,7,1,2836,546713.62,2,Food,0.6,0.9,0.7,3,3,0.4886,2.324,2.923,0.021271,0.01503,0.201,0.643,0.437,0.821,0.893,0.602,0.797,0,0,0.316,9,1,3,38
SHP_07986,2023-02-21,SUP_015,CUS_082,SUP_015->PRT_054->PRT_042->PRT_043->PRT_045->WH_057->CUS_082,7,20930.22,38,45,7,1,1529,214752.38,2,Electronics,0.7,0.3,0.6,3,4,0.5992,2.125,2.69,0.022413,0.015176,0.2867,1.0,0.568,0.713,0.718,0.659,0.415,0,0,0.092,2,1,1,8
SHP_07987,2024-04-24,SUP_008,CUS_093,SUP_008->PRT_054->PRT_042->PRT_043->PRT_046->WH_056->CUS_093,7,20140.56,35,40,5,1,2133,366985.06,1,Chemicals,0.5,0.6,0.8,3,3,0.4962,2.32,2.391,0.017405,0.013571,0.2108,0.425,0.919,0.789,0.763,0.697,0.397,0,0,0.334,4,2,2,17
SHP_07988,2022-10-28,SUP_018,CUS_106,SUP_018->PRT_051->PRT_044->WH_060->CUS_106,5,10607.7,18,18,0,0,2722,303582.93,2,Textiles,0.2,0.1,0.3,1,1,0.878,1.333,1.178,0.014803,0.017005,0.1298,0.267,0.633,0.87,0.727,0.933,0.664,1,0,0.188,10,4,4,43
SHP_07989,2023-01-05,SUP_010,CUS_110,SUP_010->PRT_054->PRT_042->PRT_043->WH_063->CUS_110,6,7919.55,16,21,5,1,1826,249015.7,1,Textiles,0.2,0.1,0.3,2,2,0.6663,1.585,1.99,0.014306,0.014404,0.201,0.619,0.437,0.968,0.657,0.648,0.47,0,0,0.209,1,3,1,1
SHP_07990,2023-10-26,SUP_005,CUS_095,SUP_005->PRT_040->PRT_045->PRT_046->WH_056->CUS_095,6,15273.37,31,36,5,1,1233,193632.1,3,Pharmaceuticals,0.8,0.85,0.9,2,2,0.6784,1.839,2.168,0.024429,0.012998,0.2419,0.288,0.562,0.799,0.759,0.827,0.823,1,0,0.343,10,3,4,43
SHP_07991,2022-05-28,SUP_000,CUS_124,SUP_000->PRT_040->PRT_042->PRT_043->WH_070->CUS_124,6,12130.77,19,24,5,1,678,166994.88,2,Automotive,0.3,0.1,0.5,2,2,0.6553,1.943,2.162,0.018776,0.014798,0.3134,0.199,0.437,0.687,0.832,0.754,0.522,0,0,0.313,5,5,2,21
SHP_07992,2022-08-08,SUP_010,CUS_103,SUP_010->PRT_054->PRT_042->PRT_044->PRT_047->WH_061->CUS_103,7,14045.08,30,36,6,1,2423,471647.1,1,Food,0.6,0.9,0.7,3,3,0.6962,2.333,2.542,0.016347,0.019355,0.201,0.626,0.952,0.968,0.657,0.648,0.267,0,0,0.213,8,0,3,32
SHP_07993,2022-05-26,SUP_004,CUS_116,SUP_004->PRT_040->PRT_045->WH_067->CUS_116,5,15159.35,26,28,2,1,1605,197876.34,2,Electronics,0.7,0.3,0.6,1,1,0.6993,1.227,1.422,0.02168,0.012412,0.2812,0.37,0.679,0.719,0.749,0.896,0.452,0,0,0.003,5,3,2,21
SHP_07994,2022-10-06,SUP_038,CUS_101,SUP_038->PRT_047->PRT_044->WH_060->CUS_101,5,2214.7,8,13,5,1,763,128501.08,2,Food,0.6,0.9,0.7,1,1,0.7845,1.285,1.474,0.014182,0.018657,0.3024,0.221,0.633,0.698,0.773,0.843,0.818,1,0,0.345,10,3,4,40
SHP_07995,2024-03-27,SUP_027,CUS_089,SUP_027->PRT_054->PRT_042->PRT_043->PRT_045->WH_059->CUS_089,7,20106.27,36,36,0,0,612,16016.94,2,Raw Materials,0.1,0.05,0.2,3,3,0.5126,2.414,2.79,0.021144,0.015106,0.201,0.322,0.437,0.821,0.893,0.602,0.312,0,0,0.178,3,2,1,13
SHP_07996,2023-01-20,SUP_010,CUS_100,SUP_010->PRT_054->PRT_042->PRT_044->WH_060->CUS_100,6,13542.35,25,27,2,1,2452,437692.96,1,Electronics,0.7,0.3,0.6,2,2,0.7501,1.583,1.862,0.018814,0.019803,0.201,0.379,0.452,0.968,0.657,0.648,0.483,0,0,0.233,1,4,1,3
SHP_07997,2023-11-22,SUP_012,CUS_085,SUP_012->PRT_054->PRT_042->PRT_043->PRT_045->WH_069->CUS_085,7,19923.97,36,41,5,1,913,55718.04,1,Textiles,0.2,0.1,0.3,3,5,0.5017,2.612,2.995,0.022857,0.014881,0.201,0.412,0.612,0.97,0.807,0.639,0.857,1,0,0.314,11,2,4,47
SHP_07998,2023-10-19,SUP_025,CUS_116,SUP_025->PRT_054->PRT_042->PRT_043->PRT_045->WH_067->CUS_116,7,19044.55,34,37,3,1,104,31130.79,1,Automotive,0.3,0.1,0.5,3,3,0.5164,2.166,2.987,0.021271,0.01503,0.201,0.394,0.612,0.99,0.702,0.726,0.562,1,0,0.186,10,3,4,42
SHP_07999,2022-04-07,SUP_019,CUS_097,SUP_019->PRT_043->PRT_045->WH_057->CUS_097,5,12153.26,21,26,5,1,1438,145539.13,1,Chemicals,0.5,0.6,0.8,1,3,0.6739,1.443,1.667,0.022378,0.01188,0.1817,0.44,0.329,0.828,0.759,0.815,0.272,0,0,0.282,4,3,2,14
SHP_08000,2023-04-27,SUP_007,CUS_102,SUP_007->PRT_040->PRT_042->PRT_044->PRT_047->WH_061->CUS_102,7,17230.97,33,36,3,1,50,14234.1,2,Pharmaceuticals,0.8,0.85,0.9,3,3,0.6896,2.483,2.485,0.020273,0.019205,0.2419,0.31,0.452,0.836,0.861,0.911,0.534,0,0,0.149,4,3,2,17
SHP_08001,2023-10-30,SUP_004,CUS_104,SUP_004->PRT_040->PRT_044->PRT_047->WH_062->CUS_104,6,12549.28,25,33,8,1,2932,70227.31,2,Raw Materials,0.1,0.05,0.2,2,2,0.6011,2.065,1.734,0.01706,0.018835,0.2812,0.298,0.633,0.719,0.749,0.896,0.821,1,0,0.108,10,0,4,44
SHP_08002,2024-04-17,SUP_039,CUS_124,SUP_039->PRT_041->PRT_042->PRT_043->WH_063->CUS_124,6,13787.65,25,30,5,1,1190,235881.09,3,Food,0.6,0.9,0.7,2,4,0.5312,1.404,2.26,0.017584,0.014623,0.1817,0.182,0.47,0.85,0.755,0.672,0.329,0,0,0.058,4,2,2,16
SHP_08003,2022-01-25,SUP_035,CUS_123,SUP_035->PRT_044->PRT_047->WH_062->CUS_123,5,10208.57,29,29,0,0,246,36731.71,2,Textiles,0.2,0.1,0.3,1,3,0.6847,1.448,1.485,0.012995,0.018657,0.0631,0.627,0.452,0.962,0.753,0.946,0.498,0,0,0.042,1,1,1,4
SHP_08004,2022-12-20,SUP_016,CUS_110,SUP_016->PRT_041->PRT_042->PRT_043->WH_070->CUS_110,6,10612.49,17,22,5,1,2160,325304.74,2,Automotive,0.3,0.1,0.5,2,2,0.6426,1.465,1.789,0.017474,0.015192,0.1817,0.777,0.658,0.99,0.84,0.943,1.099,1,1,0.188,12,1,4,51
